Date,Open,High,Low,Close,Adj Close,Volume
2004-01-05,415.70001220703125,422.5,422.5,424.3999938964844,424.3999938964844,20
2004-01-06,424.3999938964844,424.29998779296875,424.29998779296875,422.79998779296875,422.79998779296875,20
2004-01-07,423.0,423.0,423.0,421.8999938964844,421.8999938964844,20
2004-01-08,421.8999938964844,422.0,422.0,424.0,424.0,20
2004-01-09,424.0,423.8999938964844,423.8999938964844,426.3999938964844,426.3999938964844,20
2004-01-12,425.79998779296875,428.20001220703125,425.79998779296875,426.29998779296875,426.29998779296875,3
2004-01-13,425.3999938964844,425.8999938964844,423.0,423.70001220703125,423.70001220703125,12
2004-01-14,421.70001220703125,421.70001220703125,421.70001220703125,421.70001220703125,421.70001220703125,12
2004-01-15,421.79998779296875,422.0,422.0,408.3999938964844,408.3999938964844,12
2004-01-16,408.29998779296875,408.29998779296875,408.29998779296875,406.70001220703125,406.70001220703125,12
2004-01-20,406.70001220703125,406.70001220703125,406.70001220703125,412.70001220703125,412.70001220703125,12
2004-01-21,412.6000061035156,412.6000061035156,412.6000061035156,411.1000061035156,411.1000061035156,2
2004-01-22,411.29998779296875,411.29998779296875,411.29998779296875,410.0,410.0,2
2004-01-23,407.8999938964844,407.8999938964844,407.8999938964844,407.8999938964844,407.8999938964844,2
2004-01-26,406.6000061035156,406.6000061035156,406.6000061035156,406.6000061035156,406.6000061035156,2
2004-01-27,410.0,410.0,410.0,410.0,410.0,2
2004-01-28,414.5,414.5,414.5,414.5,414.5,76523
2004-01-29,412.0,412.0,396.5,398.5,398.5,42434
2004-01-30,398.0,402.6000061035156,398.0,402.20001220703125,402.20001220703125,13533
2004-02-02,403.0,403.29998779296875,394.0,398.70001220703125,398.70001220703125,2646
2004-02-03,398.5,403.0,398.5,399.20001220703125,399.20001220703125,490
2004-02-04,399.79998779296875,401.29998779296875,398.5,401.0,401.0,977
2004-02-05,399.3999938964844,400.29998779296875,397.5,398.1000061035156,398.1000061035156,131
2004-02-06,397.0,407.0,397.0,403.6000061035156,403.6000061035156,313
2004-02-09,403.79998779296875,407.5,403.79998779296875,406.79998779296875,406.79998779296875,101
2004-02-10,407.29998779296875,410.5,407.29998779296875,406.3999938964844,406.3999938964844,71
2004-02-11,407.79998779296875,412.0,406.0,410.20001220703125,410.20001220703125,134
2004-02-12,411.8999938964844,413.5,410.0,413.70001220703125,413.70001220703125,146
2004-02-13,412.70001220703125,416.0,408.0,410.29998779296875,410.29998779296875,146
2004-02-17,414.0,415.3999938964844,413.3999938964844,416.0,416.0,146
2004-02-18,414.79998779296875,415.29998779296875,412.0,412.29998779296875,412.29998779296875,146
2004-02-19,411.0,411.29998779296875,409.0,409.79998779296875,409.79998779296875,63
2004-02-20,409.0,409.0,395.0,397.5,397.5,109
2004-02-23,399.0,400.20001220703125,399.0,399.0,399.0,162
2004-02-24,401.6000061035156,403.20001220703125,399.0,404.5,404.5,77
2004-02-25,404.79998779296875,404.79998779296875,395.0,395.79998779296875,395.79998779296875,31
2004-02-26,395.1000061035156,395.1000061035156,395.1000061035156,395.79998779296875,395.79998779296875,40
2004-02-27,395.1000061035156,395.0,395.0,396.3999938964844,396.3999938964844,2
2004-03-01,396.3999938964844,396.3999938964844,396.3999938964844,399.29998779296875,399.29998779296875,2
2004-03-02,397.5,398.79998779296875,393.5,393.5,393.5,104
2004-03-03,391.1000061035156,391.29998779296875,391.1000061035156,392.3999938964844,392.3999938964844,4
2004-03-04,394.79998779296875,394.79998779296875,393.0,392.8999938964844,392.8999938964844,86
