Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,431.0,431.0,431.0,428.70001220703125,428.70001220703125,4
2005-01-04,428.5,428.5,428.5,428.5,428.5,108
2005-01-05,425.70001220703125,425.70001220703125,425.70001220703125,426.6000061035156,426.6000061035156,2
2005-01-06,421.0,421.0,421.0,421.0,421.0,1
2005-01-07,423.70001220703125,423.70001220703125,418.70001220703125,418.8999938964844,418.8999938964844,1
2005-01-10,419.1000061035156,419.1000061035156,419.1000061035156,419.1000061035156,419.1000061035156,1
2005-01-11,421.8999938964844,421.8999938964844,421.8999938964844,421.8999938964844,421.8999938964844,1
2005-01-12,423.79998779296875,423.79998779296875,423.79998779296875,426.1000061035156,426.1000061035156,1
2005-01-13,424.70001220703125,424.70001220703125,424.70001220703125,424.5,424.5,1
2005-01-14,422.0,423.20001220703125,422.0,422.70001220703125,422.70001220703125,20
2005-01-18,423.20001220703125,423.20001220703125,423.20001220703125,423.20001220703125,423.20001220703125,20
2005-01-19,426.5,426.5,426.5,423.0,423.0,20
2005-01-20,421.79998779296875,421.79998779296875,421.79998779296875,422.3999938964844,422.3999938964844,20
2005-01-21,425.8999938964844,425.8999938964844,425.8999938964844,426.70001220703125,426.70001220703125,20
2005-01-24,426.8999938964844,426.8999938964844,426.8999938964844,426.8999938964844,426.8999938964844,20
2005-01-25,422.0,422.0,422.0,422.0,422.0,20
2005-01-26,426.8999938964844,426.8999938964844,426.8999938964844,426.8999938964844,426.8999938964844,20
2005-01-27,426.29998779296875,426.29998779296875,426.29998779296875,426.29998779296875,426.29998779296875,66923
2005-01-28,426.1000061035156,427.5,424.0,425.79998779296875,425.79998779296875,41282
2005-01-31,426.0,426.5,419.29998779296875,421.79998779296875,421.79998779296875,6857
2005-02-01,422.20001220703125,422.29998779296875,419.20001220703125,420.79998779296875,420.79998779296875,1461
2005-02-02,420.8999938964844,422.29998779296875,419.79998779296875,421.1000061035156,421.1000061035156,426
2005-02-03,421.29998779296875,421.29998779296875,414.70001220703125,416.6000061035156,416.6000061035156,574
2005-02-04,416.3999938964844,417.79998779296875,413.70001220703125,414.0,414.0,320
2005-02-07,414.1000061035156,416.0,412.5,413.6000061035156,413.6000061035156,534
