Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,1184.0,1194.5,1169.5,1186.0,1186.0,138
2015-01-05,1180.300048828125,1206.9000244140625,1180.0999755859375,1203.9000244140625,1203.9000244140625,470
2015-01-06,1203.5,1220.0,1203.5,1219.300048828125,1219.300048828125,97
2015-01-07,1219.199951171875,1219.199951171875,1210.5999755859375,1210.5999755859375,1210.5999755859375,29
2015-01-08,1207.0,1215.699951171875,1206.300048828125,1208.4000244140625,1208.4000244140625,92
2015-01-09,1211.0999755859375,1220.199951171875,1210.300048828125,1216.0,1216.0,43
2015-01-12,1224.199951171875,1234.4000244140625,1219.0999755859375,1232.699951171875,1232.699951171875,100
2015-01-13,1239.199951171875,1239.300048828125,1230.300048828125,1234.300048828125,1234.300048828125,20
2015-01-14,1229.5999755859375,1243.800048828125,1225.5999755859375,1234.4000244140625,1234.4000244140625,21
2015-01-15,1231.5,1265.0,1227.300048828125,1264.699951171875,1264.699951171875,130
2015-01-16,1256.0999755859375,1279.699951171875,1256.0999755859375,1276.9000244140625,1276.9000244140625,44
2015-01-20,1278.9000244140625,1297.300048828125,1273.800048828125,1294.199951171875,1294.199951171875,157
2015-01-21,1295.199951171875,1303.5,1286.699951171875,1293.699951171875,1293.699951171875,78
2015-01-22,1293.199951171875,1302.0999755859375,1283.5,1300.699951171875,1300.699951171875,131
2015-01-23,1299.800048828125,1299.800048828125,1292.5999755859375,1292.5999755859375,1292.5999755859375,23
2015-01-26,1289.5,1290.5999755859375,1279.4000244140625,1279.4000244140625,1279.4000244140625,26
2015-01-27,1277.199951171875,1291.699951171875,1277.199951171875,1291.699951171875,1291.699951171875,20
2015-01-28,1285.9000244140625,1286.800048828125,1285.9000244140625,1285.9000244140625,1285.9000244140625,180387
2015-01-29,1283.300048828125,1285.4000244140625,1251.0,1254.5999755859375,1254.5999755859375,67983
2015-01-30,1258.0,1284.300048828125,1257.0,1278.5,1278.5,8626
2015-02-02,1284.0999755859375,1284.0999755859375,1266.0,1276.199951171875,1276.199951171875,1654
2015-02-03,1273.5,1284.699951171875,1255.300048828125,1259.699951171875,1259.699951171875,2380
2015-02-04,1262.0,1271.5999755859375,1256.800048828125,1263.800048828125,1263.800048828125,668
2015-02-05,1271.800048828125,1272.5999755859375,1257.800048828125,1262.0,1262.0,133
2015-02-06,1265.0,1267.5999755859375,1228.0,1233.9000244140625,1233.9000244140625,432
2015-02-09,1237.5,1242.300048828125,1235.4000244140625,1240.800048828125,1240.800048828125,319
2015-02-10,1237.5,1245.0,1231.199951171875,1231.5999755859375,1231.5999755859375,231
2015-02-11,1233.300048828125,1237.4000244140625,1219.0,1219.0,1219.0,102
2015-02-12,1217.9000244140625,1229.800048828125,1217.9000244140625,1220.0999755859375,1220.0999755859375,99
2015-02-13,1222.199951171875,1232.800048828125,1222.199951171875,1226.5,1226.5,65
2015-02-17,1227.699951171875,1234.0,1203.0,1208.0999755859375,1208.0999755859375,204
2015-02-18,1207.0999755859375,1210.199951171875,1197.800048828125,1199.699951171875,1199.699951171875,147
2015-02-19,1216.5,1220.0,1205.0,1207.0999755859375,1207.0999755859375,65
2015-02-20,1206.5,1213.0999755859375,1199.0999755859375,1204.4000244140625,1204.4000244140625,51
2015-02-23,1201.300048828125,1203.300048828125,1191.5999755859375,1200.300048828125,1200.300048828125,268
2015-02-24,1203.4000244140625,1203.5,1193.800048828125,1196.9000244140625,1196.9000244140625,151
2015-02-25,1204.300048828125,1204.5999755859375,1201.0,1201.0,1201.0,570
2015-02-26,1204.800048828125,1219.0,1204.800048828125,1209.5999755859375,1209.5999755859375,560
2015-02-27,1207.699951171875,1217.800048828125,1204.5,1212.5999755859375,1212.5999755859375,195
2015-03-02,1214.300048828125,1222.699951171875,1204.9000244140625,1207.699951171875,1207.699951171875,124
2015-03-03,1201.5,1212.0,1195.0,1204.0,1204.0,51
2015-03-04,1204.800048828125,1206.9000244140625,1198.0,1200.5999755859375,1200.5999755859375,27
2015-03-05,1201.699951171875,1205.4000244140625,1195.9000244140625,1195.9000244140625,1195.9000244140625,29
2015-03-06,1195.0,1195.699951171875,1163.699951171875,1164.0999755859375,1164.0999755859375,168
2015-03-09,1169.4000244140625,1174.199951171875,1166.300048828125,1166.4000244140625,1166.4000244140625,45
2015-03-10,1166.4000244140625,1168.4000244140625,1156.5,1160.0999755859375,1160.0999755859375,94
2015-03-11,1162.0,1162.0,1147.699951171875,1150.699951171875,1150.699951171875,74
2015-03-12,1155.4000244140625,1160.5,1149.699951171875,1152.0999755859375,1152.0999755859375,63
2015-03-13,1158.199951171875,1159.199951171875,1152.5999755859375,1152.5999755859375,1152.5999755859375,44
2015-03-16,1159.699951171875,1162.300048828125,1150.0999755859375,1153.300048828125,1153.300048828125,56
2015-03-17,1153.5999755859375,1158.199951171875,1144.300048828125,1148.300048828125,1148.300048828125,71
2015-03-18,1148.699951171875,1174.300048828125,1147.0,1151.4000244140625,1151.4000244140625,112
2015-03-19,1171.5999755859375,1171.5999755859375,1159.300048828125,1169.0999755859375,1169.0999755859375,39
2015-03-20,1171.0,1185.4000244140625,1171.0,1184.800048828125,1184.800048828125,54
2015-03-23,1181.5999755859375,1188.0,1181.199951171875,1188.0,1188.0,5
2015-03-24,1188.0,1193.0,1186.0,1191.699951171875,1191.699951171875,411
2015-03-25,1192.5,1199.199951171875,1192.5,1197.300048828125,1197.300048828125,11
2015-03-26,1198.199951171875,1213.699951171875,1198.199951171875,1205.0999755859375,1205.0999755859375,68
2015-03-27,1197.0,1199.800048828125,1196.300048828125,1199.800048828125,1199.800048828125,172260
2015-03-30,1198.0,1198.5,1181.5999755859375,1184.800048828125,1184.800048828125,37990
2015-03-31,1185.800048828125,1190.0999755859375,1178.199951171875,1183.0999755859375,1183.0999755859375,3409
2015-04-01,1182.9000244140625,1208.199951171875,1181.0,1208.0999755859375,1208.0999755859375,1632
2015-04-02,1204.0,1205.699951171875,1194.800048828125,1200.9000244140625,1200.9000244140625,1684
2015-04-06,1209.9000244140625,1224.199951171875,1209.9000244140625,1218.5999755859375,1218.5999755859375,343
2015-04-07,1214.800048828125,1214.800048828125,1208.199951171875,1210.5999755859375,1210.5999755859375,406
2015-04-08,1208.9000244140625,1211.4000244140625,1197.5999755859375,1203.0999755859375,1203.0999755859375,236
2015-04-09,1201.699951171875,1202.5,1193.0,1193.5999755859375,1193.5999755859375,521
2015-04-10,1195.800048828125,1209.5999755859375,1195.800048828125,1204.5999755859375,1204.5999755859375,202
2015-04-13,1208.0999755859375,1208.0999755859375,1198.300048828125,1199.300048828125,1199.300048828125,424
2015-04-14,1198.800048828125,1200.5999755859375,1184.0999755859375,1192.800048828125,1192.800048828125,546
2015-04-15,1194.5999755859375,1203.0999755859375,1188.5999755859375,1201.5,1201.5,196
2015-04-16,1204.300048828125,1208.5,1194.5999755859375,1198.0,1198.0,199
2015-04-17,1200.199951171875,1206.0,1200.199951171875,1202.9000244140625,1202.9000244140625,21
2015-04-20,1205.699951171875,1206.9000244140625,1191.0,1193.5,1193.5,67
2015-04-21,1193.199951171875,1202.9000244140625,1192.800048828125,1202.9000244140625,1202.9000244140625,33
2015-04-22,1199.0999755859375,1202.5999755859375,1185.199951171875,1186.9000244140625,1186.9000244140625,93
2015-04-23,1187.199951171875,1197.0,1186.0999755859375,1194.4000244140625,1194.4000244140625,331
2015-04-24,1192.300048828125,1194.699951171875,1174.5999755859375,1175.199951171875,1175.199951171875,52
2015-04-27,1182.300048828125,1206.699951171875,1181.4000244140625,1203.300048828125,1203.300048828125,194
2015-04-28,1199.699951171875,1214.0,1199.699951171875,1214.0,1214.0,401
2015-04-29,1211.199951171875,1212.5999755859375,1201.9000244140625,1209.800048828125,1209.800048828125,114
2015-04-30,1203.0999755859375,1205.9000244140625,1176.699951171875,1182.4000244140625,1182.4000244140625,143
2015-05-01,1178.0999755859375,1178.0999755859375,1170.0,1174.5,1174.5,23
2015-05-04,1177.5,1189.4000244140625,1177.5,1186.800048828125,1186.800048828125,38
2015-05-05,1187.5,1198.699951171875,1186.9000244140625,1193.199951171875,1193.199951171875,48
2015-05-06,1194.5,1194.5999755859375,1189.9000244140625,1190.300048828125,1190.300048828125,14
2015-05-07,1181.5,1186.0,1179.699951171875,1182.4000244140625,1182.4000244140625,44
2015-05-08,1183.300048828125,1189.0999755859375,1182.9000244140625,1189.0999755859375,1189.0999755859375,51
2015-05-11,1189.699951171875,1190.5,1179.300048828125,1183.199951171875,1183.199951171875,26
2015-05-12,1194.5999755859375,1194.800048828125,1189.699951171875,1192.5999755859375,1192.5999755859375,10
