Date,Open,High,Low,Close,Adj Close,Volume,DFF
2009-01-02,881.5,881.5,868.9000244140625,878.7999877929688,878.7999877929688,46.0,0.08
2009-01-05,882.0,883.5,847.0,857.2000122070312,857.2000122070312,35.0,0.11
2009-01-06,855.0999755859375,867.5999755859375,840.0,865.4000244140625,865.4000244140625,113.0,0.09
2009-01-07,862.0,867.0,837.7000122070312,841.0999755859375,841.0999755859375,101.0,0.11
2009-01-08,837.9000244140625,861.0,837.9000244140625,853.9000244140625,853.9000244140625,255.0,0.1
2009-01-09,855.9000244140625,862.0999755859375,855.9000244140625,854.2999877929688,854.2999877929688,123.0,0.09
2009-01-12,844.4000244140625,844.4000244140625,815.4000244140625,820.2999877929688,820.2999877929688,72.0,0.1
2009-01-13,825.5999755859375,825.5999755859375,815.7000122070312,820.0999755859375,820.0999755859375,20.0,0.1
2009-01-14,825.9000244140625,827.0999755859375,814.0,808.2000122070312,808.2000122070312,5.0,0.15
2009-01-15,805.5999755859375,808.7999877929688,805.5999755859375,806.7000122070312,806.7000122070312,16.0,0.18
2009-01-16,834.0,842.5,834.0,839.2999877929688,839.2999877929688,64.0,0.19
2009-01-20,838.7000122070312,862.7000122070312,824.0,854.5999755859375,854.5999755859375,20.0,0.2
2009-01-21,850.5,852.5999755859375,843.7999877929688,849.5999755859375,849.5999755859375,37.0,0.23
2009-01-22,856.7999877929688,860.9000244140625,846.2000122070312,858.2000122070312,858.2000122070312,57.0,0.21
2009-01-23,875.0,899.0999755859375,875.0,895.2999877929688,895.2999877929688,52.0,0.18
2009-01-26,907.2999877929688,911.5999755859376,901.2000122070312,908.5,908.5,18.0,0.19
2009-01-27,902.7999877929688,903.0,895.2000122070312,899.2000122070312,899.2000122070312,48.0,0.18
2009-01-28,886.0999755859375,894.5999755859375,883.7000122070312,888.0999755859375,888.0999755859375,137271.0,0.19
2009-01-29,888.0999755859375,909.7000122070312,874.2000122070312,905.0999755859376,905.0999755859376,66607.0,0.23
2009-01-30,909.7999877929688,930.2999877929688,902.0,927.2999877929688,927.2999877929688,10460.0,0.23
2009-02-02,924.2999877929688,928.7999877929688,902.2000122070312,906.7000122070312,906.7000122070312,3220.0,0.24
2009-02-03,903.2000122070312,913.2999877929688,889.7999877929688,892.0,892.0,1451.0,0.24
2009-02-04,900.0999755859375,909.2000122070312,897.0,901.5999755859376,901.5999755859376,465.0,0.24
2009-02-05,906.2999877929688,924.4000244140624,904.4000244140624,913.5999755859376,913.5999755859376,770.0,0.23
2009-02-06,914.5,918.5,909.5,913.9000244140624,913.9000244140624,334.0,0.23
2009-02-09,910.0,911.0,891.7999877929688,892.4000244140625,892.4000244140625,984.0,0.22
2009-02-10,898.0,917.5,892.0,913.7000122070312,913.7000122070312,252.0,0.24
2009-02-11,913.7000122070312,947.2000122070312,912.2000122070312,943.7999877929688,943.7999877929688,892.0,0.22
2009-02-12,938.7999877929688,952.7999877929688,936.4000244140624,948.5,948.5,335.0,0.23
2009-02-13,947.2999877929688,947.2999877929688,934.2000122070312,941.5,941.5,137.0,0.22
2009-02-17,939.5,973.7999877929688,937.2999877929688,967.0,967.0,1639.0,0.25
2009-02-18,968.4000244140624,988.0,962.2000122070312,977.7000122070312,977.7000122070312,422.0,0.23
2009-02-19,982.7000122070312,986.2000122070312,972.0,976.0999755859376,976.0999755859376,202.0,0.21
2009-02-20,974.0,1004.9000244140624,971.5999755859376,1001.7999877929688,1001.7999877929688,219.0,0.2
